;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
6142;2011;20;winter;no;0;good;10.66;12.88;41;15.0013;40
6143;2011;13;summer;no;1;good;31.16;33.335;33;22.0028;177
6144;2011;19;winter;no;1;good;10.66;15.15;33;0.0;101
6145;2012;9;winter;no;1;good;19.68;23.485;77;6.0032;315
6146;2012;11;winter;no;1;good;7.38;6.82;37;35.0008;75
6147;2012;2;summer;yes;0;good;27.06;29.545;89;7.0015;40
6148;2012;19;autumn;no;0;good;14.76;16.665;43;16.9979;227
6149;2012;10;autumn;no;0;good;13.94;16.665;49;12.998;360
6150;2012;9;winter;no;1;good;13.12;16.665;49;0.0;289
6151;2012;21;spring;no;0;good;24.6;31.06;40;7.0015;316
6152;2011;19;summer;no;1;good;29.52;32.575;39;15.0013;400
6153;2011;8;winter;no;1;good;5.74;6.06;39;19.9995;220
6154;2011;13;summer;no;1;good;31.16;35.605;58;0.0;205
6155;2011;11;spring;no;1;moderate;17.22;21.21;82;12.998;61
6156;2011;11;summer;no;1;moderate;23.78;27.275;64;11.0014;139
6157;2012;17;summer;no;0;bad;23.78;27.275;83;12.998;171
6158;2012;5;autumn;no;1;good;15.58;19.695;87;6.0032;36
6159;2011;2;winter;no;0;moderate;7.38;12.12;55;0.0;16
6160;2012;9;winter;no;1;good;8.2;9.85;59;15.0013;238
6161;2011;3;autumn;no;1;good;13.12;17.425;93;0.0;3
6162;2011;16;summer;no;1;bad;22.14;25.76;94;26.0027;106
6163;2012;2;winter;no;1;good;8.2;9.85;44;15.0013;4
6164;2011;22;spring;no;1;good;31.16;37.12;75;11.0014;176
6165;2012;22;winter;no;1;moderate;12.3;16.665;56;0.0;107
6166;2011;1;winter;no;1;moderate;6.56;11.365;59;0.0;7
6167;2011;18;winter;no;1;good;9.02;11.365;51;8.9981;163
6168;2011;2;spring;no;1;good;24.6;29.545;73;6.0032;5
6169;2011;20;summer;no;1;good;31.98;37.12;59;15.0013;323
6170;2011;12;spring;no;0;good;33.62;37.88;46;0.0;420
6171;2011;3;summer;no;1;good;26.24;29.545;78;6.0032;6
6172;2011;1;autumn;no;0;good;6.56;7.575;59;15.0013;62
6173;2011;4;autumn;no;1;good;16.4;20.455;82;6.0032;7
6174;2012;10;winter;no;0;good;11.48;15.15;75;6.0032;203
6175;2011;8;summer;no;1;good;28.7;32.575;70;12.998;347
6176;2012;12;summer;no;1;moderate;30.34;34.85;66;23.9994;315
6177;2012;9;autumn;no;1;good;11.48;13.635;52;16.9979;325
6178;2012;3;summer;no;1;good;26.24;30.305;69;0.0;6
6179;2011;0;spring;no;1;good;18.86;22.725;47;6.0032;39
6180;2011;10;spring;no;1;good;31.98;35.605;52;0.0;111
6181;2011;5;summer;no;1;good;22.96;26.515;83;0.0;24
6182;2011;20;autumn;no;0;good;17.22;21.21;50;19.0012;132
6183;2012;10;autumn;no;0;good;14.76;16.665;46;26.0027;328
6184;2012;8;winter;yes;0;good;9.84;11.365;35;16.9979;53
6185;2012;7;summer;no;1;good;31.98;34.85;46;8.9981;353
6186;2012;23;summer;no;0;bad;27.88;31.82;83;6.0032;123
6187;2012;13;spring;no;1;moderate;23.78;27.275;78;12.998;228
6188;2011;22;summer;no;0;good;25.42;30.305;69;26.0027;95
6189;2012;10;autumn;no;1;good;22.96;26.515;52;19.9995;217
6190;2012;13;summer;no;1;moderate;29.52;34.85;79;7.0015;191
6191;2012;13;summer;no;0;good;36.08;40.91;42;19.9995;527
6192;2012;8;winter;no;1;moderate;10.66;15.15;100;0.0;520
6193;2011;8;winter;no;1;good;6.56;8.335;59;11.0014;128
6194;2012;14;summer;no;1;good;35.26;37.88;34;15.0013;230
6195;2011;7;summer;no;1;good;27.06;30.305;78;8.9981;270
6196;2011;13;summer;no;1;good;33.62;39.395;56;16.9979;152
6197;2012;2;summer;no;1;good;25.42;28.79;83;6.0032;11
6198;2012;6;autumn;no;1;good;6.56;9.09;80;7.0015;113
6199;2012;2;autumn;no;1;good;18.86;22.725;72;0.0;12
6200;2012;17;summer;no;1;good;27.06;31.06;34;22.0028;871
6201;2012;7;summer;yes;0;good;27.88;31.82;65;0.0;72
6202;2011;1;summer;no;1;good;27.06;31.06;50;0.0;31
6203;2011;9;autumn;no;0;good;20.5;24.24;77;0.0;217
6204;2012;12;spring;no;1;good;28.7;32.575;65;6.0032;292
6205;2012;10;summer;no;0;moderate;29.52;34.09;70;6.0032;401
6206;2012;13;summer;no;1;moderate;28.7;33.335;74;39.0007;114
6207;2012;15;spring;no;1;good;24.6;29.545;20;12.998;316
6208;2011;2;summer;no;1;good;28.7;33.335;74;7.0015;11
6209;2012;11;autumn;no;1;good;19.68;23.485;63;15.0013;269
6210;2012;16;winter;no;0;good;20.5;24.24;31;23.9994;509
6211;2012;4;spring;no;1;moderate;24.6;31.06;56;16.9979;6
6212;2012;1;spring;no;1;moderate;21.32;25.0;77;12.998;9
6213;2011;13;summer;no;1;good;35.26;40.91;50;16.9979;141
6214;2012;2;spring;yes;0;good;24.6;30.305;64;16.9979;14
6215;2012;2;spring;no;0;moderate;22.14;25.76;83;19.0012;93
6216;2011;14;winter;no;1;good;9.02;9.85;41;26.0027;42
6217;2012;1;spring;no;1;good;21.32;25.0;77;11.0014;22
6218;2011;2;autumn;no;1;good;18.86;22.725;82;11.0014;3
6219;2012;3;spring;no;1;good;20.5;24.24;77;7.0015;5
6220;2011;6;summer;no;1;good;25.42;29.545;73;22.0028;119
6221;2012;10;winter;no;1;good;9.02;12.12;75;7.0015;116
6222;2011;11;spring;no;1;moderate;24.6;29.545;73;19.9995;104
6223;2011;10;summer;no;1;good;31.16;35.605;62;12.998;130
6224;2011;19;autumn;no;1;good;18.86;22.725;59;0.0;278
6225;2011;14;summer;no;1;good;29.52;34.85;74;6.0032;148
6226;2012;12;summer;no;0;good;36.9;40.91;37;15.0013;433
6227;2011;18;winter;no;1;good;13.94;15.91;61;19.0012;161
6228;2012;7;spring;no;1;bad;21.32;25.0;94;12.998;75
6229;2011;17;spring;no;0;bad;27.88;31.82;83;19.0012;252
6230;2012;2;winter;no;1;good;16.4;20.455;76;23.9994;14
6231;2012;21;winter;no;0;good;11.48;14.395;56;7.0015;66
6232;2012;18;summer;no;0;moderate;28.7;33.335;74;19.9995;300
6233;2011;15;autumn;no;1;good;15.58;19.695;46;11.0014;159
6234;2011;7;summer;no;0;moderate;18.86;22.725;77;12.998;37
6235;2011;9;summer;no;0;good;27.06;30.305;78;11.0014;189
6236;2012;22;summer;no;0;good;31.16;36.365;66;19.0012;269
6237;2011;2;spring;no;1;good;9.84;12.12;70;8.9981;5
6238;2012;19;spring;no;0;good;24.6;30.305;23;26.0027;276
6239;2011;1;autumn;no;1;moderate;22.14;25.76;94;0.0;12
6240;2012;7;winter;no;1;good;7.38;9.85;59;8.9981;260
6241;2012;23;summer;no;0;good;27.88;31.82;61;0.0;110
6242;2011;7;winter;no;0;good;4.92;7.575;80;7.0015;11
6243;2012;11;summer;no;1;moderate;30.34;34.09;58;12.998;235
6244;2012;5;summer;no;0;good;23.78;27.275;60;35.0008;16
6245;2011;16;spring;no;1;good;33.62;39.395;56;19.9995;285
6246;2012;10;spring;no;1;good;24.6;31.06;38;27.9993;217
6247;2011;6;summer;no;1;moderate;27.88;31.82;89;19.9995;97
6248;2012;21;autumn;no;1;good;17.22;21.21;62;8.9981;260
6249;2012;17;autumn;no;1;good;21.32;25.0;63;7.0015;708
6250;2011;20;spring;yes;0;moderate;16.4;20.455;76;22.0028;118
6251;2012;9;autumn;no;1;moderate;17.22;21.21;77;15.0013;382
6252;2011;6;spring;no;1;good;22.96;26.515;94;0.0;97
6253;2012;22;winter;no;0;good;6.56;6.82;47;23.9994;66
6254;2012;15;spring;no;1;moderate;23.78;27.275;46;8.9981;272
6255;2011;1;autumn;no;1;good;23.78;27.275;94;8.9981;24
6256;2012;12;winter;no;1;moderate;18.04;21.97;82;8.9981;294
6257;2012;18;spring;no;1;good;27.88;31.82;83;12.998;653
6258;2011;9;spring;no;0;good;25.42;31.06;43;8.9981;224
6259;2012;3;autumn;no;1;good;17.22;21.21;67;7.0015;2
6260;2011;11;winter;no;1;good;11.48;13.635;45;16.9979;56
6261;2011;18;winter;no;0;good;5.74;6.06;39;19.9995;55
6262;2012;12;summer;no;1;good;36.9;40.91;35;23.9994;276
6263;2012;5;summer;no;1;moderate;27.88;31.82;89;12.998;36
6264;2011;13;winter;no;1;moderate;8.2;9.09;37;19.0012;73
6265;2012;9;winter;no;0;good;9.84;12.12;81;8.9981;157
6266;2011;3;summer;no;1;good;25.42;31.06;57;19.9995;6
6267;2012;20;spring;no;0;good;31.16;34.09;48;11.0014;363
6268;2012;10;spring;no;0;good;27.06;31.06;65;8.9981;432
6269;2012;14;summer;no;1;good;36.9;40.15;31;11.0014;275
6270;2011;21;spring;no;1;moderate;26.24;31.06;61;30.0026;225
6271;2012;4;spring;no;1;moderate;21.32;25.0;68;22.0028;5
6272;2012;4;winter;no;1;moderate;10.66;13.635;65;7.0015;2
6273;2011;17;winter;no;1;good;18.86;22.725;33;40.9973;243
6274;2011;12;summer;no;1;bad;22.96;26.515;94;0.0;22
6275;2011;16;spring;no;0;bad;27.88;31.82;83;19.0012;350
6276;2012;22;spring;no;1;good;18.04;21.97;62;7.0015;215
6277;2012;20;winter;no;0;good;18.04;21.97;44;11.0014;148
6278;2011;10;spring;no;0;good;29.52;34.09;62;12.998;244
6279;2011;10;spring;no;1;good;25.42;31.06;46;15.0013;130
6280;2012;18;autumn;no;0;moderate;13.94;18.18;76;0.0;297
6281;2012;18;winter;no;1;good;28.7;31.82;34;19.9995;734
6282;2012;23;summer;no;0;moderate;27.88;31.82;83;6.0032;211
6283;2011;19;winter;no;1;good;19.68;23.485;55;22.0028;175
6284;2012;18;winter;no;1;good;15.58;19.695;40;8.9981;385
6285;2011;5;winter;no;1;moderate;5.74;7.575;63;8.9981;7
6286;2011;16;autumn;no;1;bad;22.96;26.515;94;11.0014;201
6287;2011;9;spring;no;1;bad;22.96;26.515;83;16.9979;202
6288;2011;6;summer;no;1;good;23.78;27.275;88;7.0015;145
6289;2011;16;summer;no;1;moderate;28.7;32.575;61;8.9981;381
6290;2012;9;autumn;no;0;good;14.76;18.18;50;6.0032;266
6291;2011;0;autumn;no;1;good;20.5;24.24;72;22.0028;72
6292;2012;1;summer;no;1;moderate;27.88;31.82;54;7.0015;59
6293;2011;14;winter;no;1;good;20.5;24.24;45;7.0015;119
6294;2012;20;summer;no;1;good;33.62;38.635;49;11.0014;505
6295;2012;3;winter;no;1;bad;14.76;17.425;93;16.9979;3
6296;2012;13;summer;no;0;good;27.88;31.82;39;0.0;729
6297;2011;12;winter;no;1;moderate;16.4;20.455;71;7.0015;88
6298;2011;19;winter;no;1;good;25.42;31.06;29;39.0007;162
6299;2011;3;winter;no;0;good;17.22;21.21;14;19.9995;7
6300;2011;20;summer;no;1;good;29.52;34.85;74;27.9993;236
6301;2011;7;winter;no;0;moderate;6.56;9.09;74;7.0015;9
6302;2011;10;autumn;no;0;good;21.32;25.0;77;0.0;337
6303;2011;19;summer;no;1;good;32.8;34.85;26;16.9979;413
6304;2012;17;winter;no;1;moderate;10.66;11.365;44;22.0028;385
6305;2012;8;spring;no;1;good;22.96;26.515;88;0.0;618
6306;2012;8;summer;no;0;moderate;31.16;35.605;58;16.9979;162
6307;2012;19;winter;no;1;good;4.92;4.545;28;27.9993;156
6308;2011;20;summer;no;1;good;28.7;33.335;84;11.0014;342
6309;2012;6;spring;no;0;good;25.42;29.545;73;0.0;30
6310;2012;18;spring;no;1;good;22.96;26.515;73;15.0013;813
6311;2011;19;spring;no;1;good;24.6;29.545;69;16.9979;349
6312;2012;14;spring;no;1;moderate;25.42;31.06;50;23.9994;239
6313;2011;2;summer;no;0;moderate;28.7;33.335;84;15.0013;66
6314;2011;21;autumn;no;1;moderate;23.78;27.275;78;12.998;175
6315;2011;18;autumn;no;1;good;18.86;22.725;59;7.0015;425
6316;2011;16;summer;no;1;good;35.26;38.635;39;19.9995;285
6317;2011;22;winter;no;1;moderate;9.02;12.88;93;6.0032;33
6318;2012;6;spring;no;1;moderate;17.22;21.21;58;0.0;126
6319;2011;7;winter;no;0;good;5.74;10.605;63;0.0;10
6320;2011;6;winter;no;1;good;5.74;5.305;50;26.0027;30
6321;2012;20;summer;no;0;good;24.6;31.06;53;7.0015;324
6322;2012;1;summer;no;0;moderate;27.06;29.545;89;19.0012;117
6323;2011;19;winter;yes;0;bad;7.38;9.09;59;12.998;60
6324;2012;4;spring;no;1;moderate;13.94;16.665;53;8.9981;5
6325;2012;9;spring;no;0;good;22.14;25.76;56;15.0013;251
6326;2011;2;summer;no;0;good;27.06;30.305;83;12.998;60
6327;2012;0;winter;no;0;good;12.3;13.635;36;23.9994;77
6328;2012;9;spring;no;0;moderate;14.76;17.425;81;8.9981;275
6329;2012;18;winter;no;1;good;22.96;26.515;40;31.0009;544
6330;2011;22;summer;no;0;moderate;27.88;31.82;83;26.0027;154
6331;2012;22;spring;no;1;good;22.96;26.515;52;22.0028;251
6332;2012;19;summer;no;1;good;31.98;34.85;43;8.9981;581
6333;2012;9;winter;no;1;moderate;7.38;9.85;93;11.0014;195
6334;2012;14;autumn;no;0;moderate;16.4;20.455;87;19.0012;542
6335;2011;15;winter;no;1;good;9.84;14.395;23;0.0;68
6336;2011;19;winter;no;1;bad;18.04;21.97;0;39.0007;56
6337;2012;21;spring;no;1;moderate;29.52;33.335;58;12.998;250
6338;2012;2;spring;no;1;good;22.96;26.515;94;12.998;19
6339;2011;0;winter;no;1;moderate;6.56;9.85;86;6.0032;7
6340;2011;22;autumn;no;1;bad;17.22;21.21;88;15.0013;46
6341;2012;18;autumn;no;1;bad;22.96;26.515;64;7.0015;613
6342;2012;3;autumn;no;0;good;13.12;15.15;66;15.0013;15
6343;2012;14;summer;no;1;good;33.62;37.88;46;0.0;287
6344;2011;14;spring;no;1;good;28.7;31.82;28;19.0012;240
6345;2011;10;spring;no;0;moderate;14.76;17.425;57;11.0014;154
6346;2011;22;summer;no;0;good;27.88;31.82;83;7.0015;162
6347;2012;17;winter;no;0;good;26.24;31.06;50;8.9981;648
6348;2012;19;autumn;no;1;good;18.04;21.97;51;8.9981;743
6349;2011;20;summer;no;1;moderate;25.42;27.275;94;11.0014;89
6350;2012;23;summer;no;1;good;30.34;33.335;51;7.0015;102
6351;2012;21;winter;no;1;moderate;18.04;21.97;94;0.0;152
6352;2011;9;spring;no;1;moderate;20.5;24.24;88;12.998;233
6353;2011;10;winter;no;1;good;7.38;7.575;43;22.0028;52
6354;2012;1;spring;no;1;moderate;23.78;27.275;88;8.9981;21
6355;2011;15;spring;no;1;good;16.4;20.455;46;31.0009;68
6356;2011;6;summer;no;0;good;25.42;29.545;73;11.0014;21
6357;2011;5;summer;no;0;good;26.24;30.305;73;7.0015;18
6358;2012;20;summer;no;1;good;31.98;37.88;66;0.0;427
6359;2011;9;spring;no;0;good;14.76;15.91;50;32.9975;142
6360;2011;0;summer;no;1;good;27.06;31.06;74;0.0;29
6361;2011;23;winter;no;1;good;7.38;12.12;69;0.0;53
6362;2011;6;spring;no;1;bad;23.78;27.275;73;11.0014;112
6363;2011;11;summer;no;1;good;34.44;36.365;32;27.9993;128
6364;2012;5;autumn;no;0;moderate;16.4;20.455;87;7.0015;8
6365;2011;20;autumn;no;1;moderate;13.94;17.425;66;7.0015;175
6366;2011;13;winter;yes;0;moderate;7.38;9.85;47;8.9981;93
6367;2011;4;autumn;no;1;good;9.02;13.635;80;0.0;2
6368;2012;21;winter;no;1;good;16.4;20.455;43;15.0013;154
6369;2012;14;autumn;no;1;good;14.76;17.425;34;11.0014;242
6370;2011;2;winter;no;0;good;10.66;11.365;60;22.0028;20
6371;2011;19;summer;no;1;bad;25.42;25.76;100;22.0028;52
6372;2012;0;winter;no;1;moderate;9.02;12.12;87;7.0015;14
6373;2012;6;autumn;no;1;good;13.94;16.665;61;11.0014;148
6374;2011;7;autumn;no;1;good;13.94;16.665;76;12.998;254
6375;2011;13;spring;no;0;moderate;20.5;24.24;63;11.0014;332
6376;2011;13;autumn;no;0;good;18.86;22.725;51;11.0014;314
6377;2012;11;winter;no;1;good;15.58;19.695;46;12.998;194
6378;2012;3;autumn;no;0;moderate;10.66;15.15;93;0.0;25
6379;2012;23;spring;no;1;good;17.22;21.21;62;6.0032;198
6380;2011;23;summer;no;1;moderate;27.88;31.82;89;6.0032;56
6381;2012;15;winter;no;0;good;22.14;25.76;68;6.0032;554
6382;2012;3;summer;no;1;good;21.32;25.0;83;0.0;11
6383;2011;7;spring;no;0;moderate;16.4;20.455;82;27.9993;21
6384;2011;1;spring;no;0;moderate;15.58;19.695;87;8.9981;37
6385;2012;10;summer;no;1;good;25.42;31.06;38;0.0;196
6386;2012;18;spring;no;0;good;26.24;31.06;36;0.0;512
6387;2011;14;summer;no;1;moderate;22.14;25.76;45;11.0014;225
6388;2011;1;spring;no;0;moderate;12.3;15.15;87;8.9981;20
6389;2012;5;summer;no;1;good;26.24;28.79;89;0.0;41
6390;2012;17;spring;no;0;good;34.44;35.605;24;0.0;495
6391;2011;7;spring;no;1;good;19.68;23.485;63;16.9979;237
6392;2012;6;winter;yes;0;good;4.1;6.82;54;6.0032;13
6393;2011;19;spring;no;0;good;22.96;26.515;30;19.9995;210
6394;2012;10;winter;no;0;good;6.56;11.365;47;0.0;149
6395;2012;10;summer;no;0;moderate;29.52;34.85;79;0.0;388
6396;2011;20;spring;no;1;good;32.8;39.395;63;8.9981;280
6397;2011;14;spring;no;1;moderate;25.42;30.305;61;15.0013;191
6398;2011;16;winter;no;1;good;9.02;9.09;35;35.0008;83
6399;2012;4;winter;no;1;good;13.12;17.425;61;0.0;2
6400;2012;10;summer;no;1;moderate;30.34;34.85;70;8.9981;250
6401;2011;2;spring;no;0;good;16.4;20.455;62;12.998;29
6402;2011;6;autumn;yes;0;good;11.48;12.88;45;22.0028;46
6403;2012;11;summer;no;1;moderate;31.16;35.605;58;8.9981;229
6404;2011;18;spring;no;1;good;24.6;29.545;73;15.0013;489
6405;2011;23;spring;no;1;moderate;22.96;26.515;83;12.998;64
6406;2011;20;spring;no;1;moderate;21.32;25.0;83;8.9981;152
6407;2011;9;summer;no;0;moderate;27.06;31.06;69;16.9979;201
6408;2012;5;winter;no;1;good;19.68;23.485;88;11.0014;18
6409;2011;19;summer;no;0;good;28.7;32.575;58;8.9981;315
6410;2012;2;spring;no;1;bad;21.32;25.0;72;19.9995;8
6411;2012;7;autumn;no;0;good;12.3;15.91;89;6.0032;68
6412;2012;21;autumn;no;1;good;13.94;18.18;76;0.0;199
6413;2011;22;winter;no;1;good;12.3;14.395;70;12.998;44
6414;2011;1;spring;no;0;moderate;20.5;24.24;88;8.9981;82
6415;2012;0;autumn;no;1;good;18.04;21.97;51;8.9981;42
6416;2011;0;autumn;no;1;good;22.96;26.515;64;23.9994;22
6417;2011;6;autumn;yes;0;good;18.04;21.97;94;0.0;44
6418;2011;14;autumn;no;0;good;25.42;31.06;50;6.0032;465
6419;2012;16;spring;no;0;good;29.52;32.575;42;16.9979;564
6420;2012;23;winter;no;0;good;10.66;12.88;41;12.998;83
6421;2011;5;summer;no;1;good;23.78;27.275;88;7.0015;31
6422;2012;4;spring;no;1;good;27.06;31.06;44;15.0013;9
6423;2011;23;summer;no;1;good;26.24;29.545;78;7.0015;74
6424;2012;13;summer;no;0;good;32.8;37.12;49;23.9994;569
6425;2011;3;spring;no;1;bad;13.94;16.665;76;11.0014;1
6426;2011;11;summer;no;1;good;30.34;33.335;51;15.0013;150
6427;2012;5;spring;no;1;moderate;25.42;29.545;78;6.0032;45
6428;2012;17;summer;no;0;good;31.98;37.12;59;0.0;270
6429;2012;13;spring;no;1;bad;26.24;30.305;73;12.998;239
6430;2011;12;spring;no;1;moderate;22.96;26.515;64;31.0009;92
6431;2011;21;autumn;no;1;good;13.94;15.91;46;16.9979;123
6432;2011;11;summer;no;0;good;28.7;33.335;79;12.998;198
6433;2011;12;summer;no;1;good;29.52;33.335;51;12.998;184
6434;2011;1;winter;no;0;moderate;7.38;10.605;55;6.0032;16
6435;2012;21;summer;no;1;good;25.42;30.305;65;7.0015;317
6436;2012;22;winter;no;0;good;5.74;7.575;43;11.0014;28
6437;2011;0;autumn;no;1;moderate;10.66;11.365;87;19.9995;21
6438;2011;23;summer;no;1;good;30.34;34.85;66;11.0014;73
6439;2012;22;winter;no;1;good;21.32;25.0;68;8.9981;169
6440;2011;13;spring;no;1;good;31.98;34.09;35;0.0;180
6441;2012;18;autumn;no;0;good;14.76;17.425;43;15.0013;237
6442;2011;15;summer;no;0;good;30.34;34.85;66;12.998;331
6443;2012;14;autumn;no;1;good;14.76;18.18;40;7.0015;240
6444;2011;12;summer;no;1;good;29.52;33.335;58;15.0013;187
6445;2011;14;autumn;no;1;bad;22.14;25.76;94;19.0012;78
6446;2011;18;spring;no;1;good;31.16;33.335;31;8.9981;556
6447;2011;7;winter;no;1;bad;6.56;11.365;93;0.0;52
6448;2011;15;autumn;no;0;moderate;17.22;21.21;71;19.0012;195
6449;2011;4;autumn;no;0;good;9.02;11.365;75;8.9981;8
6450;2011;14;spring;no;0;bad;13.12;15.15;76;22.0028;190
6451;2012;2;autumn;no;0;good;16.4;20.455;76;6.0032;66
6452;2012;10;winter;no;1;good;16.4;20.455;50;15.0013;137
6453;2011;18;winter;no;0;good;8.2;10.605;40;11.0014;67
6454;2012;21;summer;no;1;good;30.34;34.85;70;12.998;317
6455;2012;0;winter;no;1;bad;13.94;16.665;93;12.998;3
6456;2012;13;autumn;no;1;good;14.76;16.665;40;16.9979;222
6457;2012;12;summer;no;0;good;27.06;31.06;44;11.0014;656
6458;2011;14;spring;no;0;good;20.5;24.24;72;12.998;281
6459;2011;20;autumn;no;0;good;20.5;24.24;48;8.9981;179
6460;2012;16;spring;no;1;bad;26.24;30.305;73;15.0013;389
6461;2012;1;autumn;no;0;good;10.66;15.15;81;0.0;69
6462;2011;17;spring;no;1;good;24.6;29.545;69;8.9981;565
6463;2012;15;spring;no;0;good;30.34;32.575;35;16.9979;583
6464;2012;0;summer;no;1;good;28.7;32.575;61;12.998;60
6465;2012;23;autumn;no;0;moderate;22.96;26.515;68;19.0012;105
6466;2011;6;autumn;no;0;good;6.56;11.365;59;0.0;10
6467;2011;19;winter;no;1;good;6.56;9.85;59;6.0032;92
6468;2011;8;autumn;no;0;good;18.04;21.97;62;12.998;99
6469;2012;10;winter;no;1;good;12.3;13.635;42;31.0009;93
6470;2012;4;summer;no;1;good;26.24;30.305;73;7.0015;5
6471;2011;19;spring;no;1;good;23.78;27.275;83;16.9979;308
6472;2011;0;summer;no;0;good;25.42;27.275;94;0.0;116
6473;2011;2;summer;no;1;good;27.06;29.545;89;12.998;8
6474;2011;0;summer;no;0;moderate;27.06;30.305;83;8.9981;121
6475;2012;10;spring;yes;0;good;25.42;30.305;69;16.9979;224
6476;2012;9;winter;no;0;good;4.1;4.545;49;19.9995;63
6477;2011;21;summer;no;1;good;28.7;33.335;79;12.998;241
6478;2012;7;winter;no;1;moderate;13.94;15.91;87;19.0012;220
6479;2011;3;summer;no;1;good;25.42;31.06;53;11.0014;9
6480;2011;8;autumn;no;0;good;18.86;22.725;88;0.0;107
6481;2011;8;autumn;no;1;moderate;10.66;15.15;87;0.0;467
6482;2012;19;winter;no;1;good;19.68;23.485;41;22.0028;328
6483;2012;22;winter;no;1;good;13.94;17.425;49;7.0015;107
6484;2011;16;winter;no;0;good;18.04;21.97;16;43.0006;120
6485;2012;3;autumn;no;1;moderate;11.48;12.88;52;22.0028;11
6486;2012;1;autumn;no;0;good;17.22;21.21;77;19.0012;112
6487;2012;20;winter;no;0;good;20.5;24.24;39;16.9979;170
6488;2012;23;summer;no;1;good;23.78;27.275;73;7.0015;170
6489;2011;15;summer;no;1;good;30.34;34.85;66;0.0;188
6490;2012;1;autumn;no;1;good;12.3;15.91;65;6.0032;15
6491;2011;0;spring;no;1;moderate;21.32;25.0;55;8.9981;38
6492;2011;10;spring;no;1;good;26.24;31.06;41;22.0028;118
6493;2012;21;spring;no;0;moderate;23.78;27.275;78;15.0013;269
6494;2012;20;autumn;no;0;moderate;14.76;17.425;57;12.998;201
6495;2011;8;spring;no;1;good;13.12;15.15;61;15.0013;325
6496;2012;2;autumn;no;1;good;17.22;21.21;77;11.0014;10
6497;2011;4;autumn;no;0;moderate;14.76;17.425;62;8.9981;6
6498;2012;19;summer;no;1;good;30.34;34.85;70;11.0014;662
6499;2012;2;autumn;no;1;moderate;10.66;13.635;70;8.9981;11
6500;2012;18;winter;no;1;bad;9.84;12.88;87;7.0015;167
6501;2011;4;summer;no;1;good;26.24;28.79;83;0.0;8
6502;2012;8;autumn;no;1;good;9.84;12.88;87;7.0015;678
6503;2012;13;spring;no;1;good;28.7;31.82;42;16.9979;393
6504;2011;6;winter;no;0;moderate;8.2;10.605;69;8.9981;5
6505;2011;6;spring;no;1;good;22.14;25.76;56;19.9995;113
6506;2012;8;summer;no;0;good;22.14;25.76;64;11.0014;128
6507;2011;5;spring;no;1;moderate;18.04;21.97;77;8.9981;20
6508;2012;18;winter;no;0;good;12.3;14.395;52;16.9979;181
6509;2012;5;autumn;no;1;good;18.04;21.97;77;0.0;36
6510;2012;9;summer;no;1;moderate;30.34;33.335;45;0.0;305
6511;2011;14;summer;no;0;good;33.62;39.395;56;16.9979;375
6512;2011;21;summer;no;1;moderate;27.88;31.82;89;8.9981;88
6513;2012;0;spring;no;1;good;24.6;29.545;73;11.0014;94
6514;2011;8;winter;no;1;moderate;12.3;15.15;56;8.9981;241
6515;2011;4;autumn;no;1;good;18.04;21.97;62;19.0012;5
6516;2011;14;spring;no;1;good;27.88;31.82;51;0.0;193
6517;2012;4;summer;no;1;good;27.88;31.82;83;8.9981;9
6518;2011;3;autumn;no;1;good;18.86;22.725;82;8.9981;5
6519;2011;13;spring;no;1;bad;23.78;27.275;64;16.9979;183
6520;2011;1;summer;no;1;good;29.52;34.85;74;12.998;17
6521;2011;19;autumn;no;0;good;10.66;13.635;52;8.9981;135
6522;2012;0;autumn;no;1;good;18.86;22.725;63;26.0027;48
6523;2011;12;winter;no;1;good;20.5;24.24;45;15.0013;105
6524;2012;21;summer;no;1;good;29.52;34.09;70;8.9981;320
6525;2011;16;autumn;no;1;good;21.32;25.0;48;12.998;267
6526;2012;7;autumn;no;1;good;8.2;10.605;72;7.0015;308
6527;2011;18;summer;no;1;moderate;35.26;37.88;34;12.998;556
6528;2012;20;summer;yes;0;good;29.52;34.09;76;7.0015;261
6529;2012;15;winter;no;1;good;28.7;31.82;24;0.0;283
6530;2012;13;autumn;no;1;good;25.42;29.545;73;15.0013;375
6531;2011;11;spring;no;1;good;17.22;21.21;38;26.0027;93
6532;2012;19;autumn;no;1;bad;21.32;25.0;83;6.0032;239
6533;2011;3;spring;no;1;moderate;9.84;11.365;93;16.9979;4
6534;2012;7;spring;no;1;bad;18.04;21.97;94;7.0015;384
6535;2011;8;autumn;no;1;good;9.84;14.395;87;0.0;445
6536;2012;5;summer;no;1;good;28.7;33.335;79;7.0015;36
6537;2012;16;winter;no;1;good;16.4;20.455;43;16.9979;228
6538;2012;18;summer;no;1;good;31.98;34.09;38;16.9979;814
6539;2011;3;winter;no;0;good;4.92;9.85;80;0.0;10
6540;2012;13;autumn;no;0;moderate;18.04;21.97;72;6.0032;320
6541;2011;11;autumn;no;1;moderate;24.6;31.06;49;7.0015;147
